date,day_name,month,month_num,year,season,hour,temperature,humidity,rainfall,wind_speed,wind_direction,aqi,heat_index,evapotranspiration,dew_point,water_deficit,alert_level,overall_status,latitude,longitude,station_id,location,source
2026-05-17,Sunday,May,5,2026,Long Rains,12,19.8,88.1,0.0,11.3,W,50,17.57,0.3,34.86,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-18,Monday,May,5,2026,Long Rains,12,25.1,87.7,36.8,16.9,NW,57,22.87,0.35,40.73,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-19,Tuesday,May,5,2026,Long Rains,12,19.6,70.2,7.5,15.6,SW,66,17.01,0.47,31.44,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-20,Wednesday,May,5,2026,Long Rains,12,17.9,72.4,43.5,13.4,S,29,15.36,0.43,29.97,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-21,Thursday,May,5,2026,Long Rains,12,18.2,83.5,6.5,3.4,W,51,15.88,0.34,32.25,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-22,Friday,May,5,2026,Long Rains,12,19.3,77.7,0.0,9.7,N,66,16.87,0.4,32.44,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-23,Saturday,May,5,2026,Long Rains,12,27.2,78.0,0.0,11.0,SW,49,24.77,0.49,41.24,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-24,Sunday,May,5,2026,Long Rains,12,22.8,68.1,0.0,8.1,S,28,20.17,0.53,34.57,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-25,Monday,May,5,2026,Long Rains,12,25.4,94.6,11.9,10.6,W,64,23.31,0.23,42.38,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-26,Tuesday,May,5,2026,Long Rains,12,18.4,90.8,0.0,12.0,E,47,16.23,0.25,33.78,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-27,Wednesday,May,5,2026,Long Rains,12,26.1,84.7,0.0,8.2,N,48,23.81,0.39,41.29,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-28,Thursday,May,5,2026,Long Rains,12,26.8,72.0,0.0,8.6,E,45,24.25,0.54,39.67,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-29,Friday,May,5,2026,Long Rains,12,15.6,83.1,6.2,5.5,S,30,13.27,0.32,29.29,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-30,Saturday,May,5,2026,Long Rains,12,25.3,76.4,30.6,7.1,NE,48,22.84,0.48,38.84,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-31,Sunday,May,5,2026,Long Rains,12,23.1,73.5,0.0,10.9,W,57,20.58,0.48,35.87,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-01,Monday,June,6,2026,Dry (Jun-Aug),12,15.4,53.7,0.0,18.5,NW,54,12.48,0.52,24.07,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-02,Tuesday,June,6,2026,Dry (Jun-Aug),12,17.0,56.7,0.0,10.8,NE,36,14.14,0.53,26.29,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-03,Wednesday,June,6,2026,Dry (Jun-Aug),12,19.0,73.1,0.0,19.3,SE,72,16.47,0.44,31.3,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-04,Thursday,June,6,2026,Dry (Jun-Aug),12,19.3,67.5,0.0,13.2,E,52,16.66,0.49,30.64,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-05,Friday,June,6,2026,Dry (Jun-Aug),12,24.1,60.1,0.0,11.4,N,62,21.31,0.61,34.53,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-06,Saturday,June,6,2026,Dry (Jun-Aug),12,14.9,70.7,1.9,9.2,SW,72,12.32,0.41,26.39,3.1,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-07,Sunday,June,6,2026,Dry (Jun-Aug),12,23.3,50.7,0.0,9.4,W,65,20.32,0.66,31.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-08,Monday,June,6,2026,Dry (Jun-Aug),12,18.4,69.2,0.0,31.0,SE,106,15.79,0.46,29.95,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-09,Tuesday,June,6,2026,Dry (Jun-Aug),12,24.7,63.9,5.9,28.6,N,57,21.99,0.59,35.87,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-10,Wednesday,June,6,2026,Dry (Jun-Aug),12,21.3,56.6,8.0,18.6,NW,58,18.44,0.59,30.89,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-11,Thursday,June,6,2026,Dry (Jun-Aug),12,21.6,58.4,0.0,19.1,S,82,18.78,0.58,31.53,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-12,Friday,June,6,2026,Dry (Jun-Aug),12,17.1,53.6,0.0,27.0,NE,55,14.18,0.55,25.87,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-13,Saturday,June,6,2026,Dry (Jun-Aug),12,24.4,74.9,0.0,23.2,SW,40,21.91,0.49,37.56,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-14,Sunday,June,6,2026,Dry (Jun-Aug),12,24.3,65.1,4.1,21.4,NW,75,21.61,0.57,35.66,0.9,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-15,Monday,June,6,2026,Dry (Jun-Aug),12,17.2,63.7,0.0,32.2,W,111,14.48,0.49,27.7,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-16,Tuesday,June,6,2026,Dry (Jun-Aug),12,16.3,66.3,0.0,32.8,NE,66,13.64,0.46,27.17,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-17,Wednesday,June,6,2026,Dry (Jun-Aug),12,25.2,74.7,0.0,34.5,E,49,22.7,0.5,38.41,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-18,Thursday,June,6,2026,Dry (Jun-Aug),12,24.2,53.7,0.0,19.6,NW,77,21.28,0.66,33.49,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-19,Friday,June,6,2026,Dry (Jun-Aug),12,25.5,69.0,0.0,23.2,E,78,22.89,0.55,37.68,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-20,Saturday,June,6,2026,Dry (Jun-Aug),12,23.2,58.2,0.0,31.9,SE,74,20.37,0.61,33.22,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-21,Sunday,June,6,2026,Dry (Jun-Aug),12,24.1,73.1,0.0,13.3,NE,79,21.57,0.5,36.9,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-22,Monday,June,6,2026,Dry (Jun-Aug),12,22.9,74.9,0.0,26.3,E,54,20.41,0.47,35.91,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-23,Tuesday,June,6,2026,Dry (Jun-Aug),12,18.2,62.8,0.0,8.0,N,66,15.47,0.51,28.63,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-24,Wednesday,June,6,2026,Dry (Jun-Aug),12,18.4,71.7,0.0,32.5,NW,110,15.84,0.44,30.39,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-25,Thursday,June,6,2026,Dry (Jun-Aug),12,15.6,54.7,0.0,22.4,SW,35,12.7,0.52,24.45,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-26,Friday,June,6,2026,Dry (Jun-Aug),12,20.2,70.3,10.9,16.4,N,38,17.62,0.48,32.12,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-27,Saturday,June,6,2026,Dry (Jun-Aug),12,17.0,53.5,2.5,17.7,S,47,14.08,0.55,25.74,2.5,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-28,Sunday,June,6,2026,Dry (Jun-Aug),12,22.5,67.8,0.0,16.9,S,40,19.87,0.53,34.18,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-29,Monday,June,6,2026,Dry (Jun-Aug),12,19.5,58.6,0.0,16.0,W,35,16.68,0.55,29.3,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-06-30,Tuesday,June,6,2026,Dry (Jun-Aug),12,23.3,52.3,6.6,29.9,S,84,20.35,0.65,32.28,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-01,Wednesday,July,7,2026,Dry (Jun-Aug),12,19.9,57.1,0.0,25.5,NW,94,17.05,0.57,29.47,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-02,Thursday,July,7,2026,Dry (Jun-Aug),12,17.6,68.8,0.0,30.1,SE,90,14.99,0.45,29.01,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-03,Friday,July,7,2026,Dry (Jun-Aug),12,16.2,71.3,0.0,32.2,NE,98,13.64,0.42,27.91,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-04,Saturday,July,7,2026,Dry (Jun-Aug),12,20.2,56.2,0.0,20.9,W,64,17.33,0.58,29.64,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-05,Sunday,July,7,2026,Dry (Jun-Aug),12,21.8,49.9,0.0,33.5,E,65,18.81,0.64,30.25,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-06,Monday,July,7,2026,Dry (Jun-Aug),12,21.7,58.0,0.0,34.6,SW,82,18.87,0.59,31.57,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-07,Tuesday,July,7,2026,Dry (Jun-Aug),12,21.0,71.6,0.0,38.7,S,97,18.44,0.48,33.22,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-08,Wednesday,July,7,2026,Dry (Jun-Aug),12,19.7,68.4,0.0,23.4,S,45,17.08,0.48,31.23,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-09,Thursday,July,7,2026,Dry (Jun-Aug),12,20.8,71.5,0.0,35.2,NE,55,18.24,0.47,32.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-10,Friday,July,7,2026,Dry (Jun-Aug),12,16.2,52.3,0.0,26.4,SW,120,13.25,0.54,24.69,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-11,Saturday,July,7,2026,Dry (Jun-Aug),12,21.9,60.1,0.2,10.7,SE,87,19.11,0.58,32.16,4.8,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-12,Sunday,July,7,2026,Dry (Jun-Aug),12,20.8,61.2,0.0,12.4,NE,43,18.03,0.55,31.16,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-13,Monday,July,7,2026,Dry (Jun-Aug),12,22.9,62.3,2.4,13.4,SW,47,20.16,0.57,33.63,2.6,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-14,Tuesday,July,7,2026,Dry (Jun-Aug),12,17.7,52.6,0.0,31.4,NW,102,14.76,0.56,26.34,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-15,Wednesday,July,7,2026,Dry (Jun-Aug),12,21.7,70.7,0.0,12.7,N,45,19.12,0.49,33.83,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-16,Thursday,July,7,2026,Dry (Jun-Aug),12,15.2,58.3,0.0,35.1,SW,78,12.37,0.49,24.62,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-17,Friday,July,7,2026,Dry (Jun-Aug),12,19.8,62.4,0.0,16.1,NE,83,17.06,0.53,30.29,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-18,Saturday,July,7,2026,Dry (Jun-Aug),12,22.6,56.0,1.3,15.9,NE,44,19.73,0.62,32.18,3.7,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-19,Sunday,July,7,2026,Dry (Jun-Aug),12,17.9,52.4,0.0,21.1,S,69,14.96,0.57,26.52,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-20,Monday,July,7,2026,Dry (Jun-Aug),12,21.7,61.5,0.0,18.3,W,52,18.94,0.56,32.19,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-21,Tuesday,July,7,2026,Dry (Jun-Aug),12,22.4,62.2,0.0,31.2,W,90,19.65,0.57,33.07,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-22,Wednesday,July,7,2026,Dry (Jun-Aug),12,24.0,48.8,0.0,24.0,SE,88,20.98,0.69,32.4,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-23,Thursday,July,7,2026,Dry (Jun-Aug),12,14.1,60.0,0.0,21.6,SE,53,11.31,0.46,23.72,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-24,Friday,July,7,2026,Dry (Jun-Aug),12,22.6,57.4,0.0,13.7,E,71,19.76,0.61,32.43,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-25,Saturday,July,7,2026,Dry (Jun-Aug),12,22.5,53.3,0.0,25.0,W,68,19.57,0.63,31.6,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-26,Sunday,July,7,2026,Dry (Jun-Aug),12,19.3,53.5,0.0,20.7,NE,44,16.38,0.58,28.21,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-27,Monday,July,7,2026,Dry (Jun-Aug),12,20.2,52.2,0.0,33.7,E,100,17.25,0.6,28.94,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-28,Tuesday,July,7,2026,Dry (Jun-Aug),12,21.0,63.0,0.0,24.9,SE,75,18.27,0.54,31.7,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-29,Wednesday,July,7,2026,Dry (Jun-Aug),12,18.4,64.6,0.0,29.1,S,86,15.7,0.5,29.15,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-30,Thursday,July,7,2026,Dry (Jun-Aug),12,21.8,55.3,0.0,35.3,S,74,18.91,0.61,31.2,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-07-31,Friday,July,7,2026,Dry (Jun-Aug),12,19.1,58.8,0.0,17.7,SW,82,16.28,0.54,28.91,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-01,Saturday,August,8,2026,Dry (Jun-Aug),12,16.9,57.0,0.0,19.9,W,66,14.05,0.52,26.23,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-02,Sunday,August,8,2026,Dry (Jun-Aug),12,22.7,64.7,0.0,36.4,SW,106,20.0,0.55,33.84,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-03,Monday,August,8,2026,Dry (Jun-Aug),12,15.9,50.5,0.0,28.8,W,98,12.92,0.55,24.07,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-04,Tuesday,August,8,2026,Dry (Jun-Aug),12,15.5,70.0,0.0,26.9,SE,100,12.91,0.42,26.93,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-05,Wednesday,August,8,2026,Dry (Jun-Aug),12,18.0,50.4,0.0,11.9,E,67,15.02,0.58,26.29,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-06,Thursday,August,8,2026,Dry (Jun-Aug),12,20.4,65.2,7.5,21.5,NE,71,17.71,0.52,31.43,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-07,Friday,August,8,2026,Dry (Jun-Aug),12,20.9,50.9,0.0,36.5,NW,73,17.93,0.62,29.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-08,Saturday,August,8,2026,Dry (Jun-Aug),12,19.4,59.1,0.0,37.2,NW,65,16.59,0.55,29.28,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-09,Sunday,August,8,2026,Dry (Jun-Aug),12,15.7,61.7,0.0,37.6,NE,79,12.94,0.48,25.73,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-10,Monday,August,8,2026,Dry (Jun-Aug),12,23.2,50.0,0.0,12.2,E,59,20.21,0.67,31.76,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-11,Tuesday,August,8,2026,Dry (Jun-Aug),12,18.5,63.6,4.1,13.7,SE,50,15.78,0.5,29.09,0.9,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-12,Wednesday,August,8,2026,Dry (Jun-Aug),12,19.6,55.5,0.0,25.8,N,51,16.72,0.57,28.87,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-13,Thursday,August,8,2026,Dry (Jun-Aug),12,22.9,59.0,0.0,18.1,SE,65,20.09,0.6,33.04,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-14,Friday,August,8,2026,Dry (Jun-Aug),12,26.0,60.4,0.0,14.0,W,64,23.22,0.63,36.64,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-15,Saturday,August,8,2026,Dry (Jun-Aug),12,24.2,58.5,3.1,13.5,N,64,21.38,0.62,34.35,1.9,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-16,Sunday,August,8,2026,Dry (Jun-Aug),12,15.4,48.4,0.0,24.4,NE,77,12.38,0.55,23.19,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-17,Monday,August,8,2026,Dry (Jun-Aug),12,17.6,58.2,0.0,37.1,SE,62,14.77,0.53,27.19,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-18,Tuesday,August,8,2026,Dry (Jun-Aug),12,19.9,58.9,4.2,18.8,W,42,17.09,0.56,29.79,0.8,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-19,Wednesday,August,8,2026,Dry (Jun-Aug),12,23.2,49.9,0.0,11.2,N,83,20.21,0.67,31.75,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-20,Thursday,August,8,2026,Dry (Jun-Aug),12,24.2,61.9,0.0,34.3,W,101,21.45,0.6,34.97,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-21,Friday,August,8,2026,Dry (Jun-Aug),12,23.1,62.7,5.4,24.9,W,74,20.36,0.57,33.92,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-22,Saturday,August,8,2026,Dry (Jun-Aug),12,17.4,72.7,2.5,15.9,N,55,14.86,0.42,29.47,2.5,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-23,Sunday,August,8,2026,Dry (Jun-Aug),12,23.2,54.5,0.0,34.2,SW,61,20.3,0.64,32.56,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-24,Monday,August,8,2026,Dry (Jun-Aug),12,19.0,63.3,0.0,18.2,SW,37,16.28,0.51,29.58,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-25,Tuesday,August,8,2026,Dry (Jun-Aug),12,17.5,72.6,0.0,15.2,NW,80,14.96,0.42,29.56,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-26,Wednesday,August,8,2026,Dry (Jun-Aug),12,22.8,71.6,0.0,10.2,W,69,20.24,0.5,35.2,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-27,Thursday,August,8,2026,Dry (Jun-Aug),12,18.3,67.1,8.6,35.1,E,62,15.65,0.48,29.48,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-28,Friday,August,8,2026,Dry (Jun-Aug),12,21.9,61.6,6.5,10.7,E,44,19.14,0.57,32.42,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-29,Saturday,August,8,2026,Dry (Jun-Aug),12,23.3,56.7,0.0,18.1,NW,80,20.44,0.62,33.06,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-30,Sunday,August,8,2026,Dry (Jun-Aug),12,22.1,51.5,8.2,33.6,NE,78,19.14,0.64,30.85,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-08-31,Monday,August,8,2026,Dry (Jun-Aug),12,19.6,49.9,0.0,10.1,NW,54,16.61,0.61,27.91,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-09-01,Tuesday,September,9,2026,Short Rains,12,18.5,70.3,0.0,10.1,W,45,15.92,0.46,30.26,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-09-02,Wednesday,September,9,2026,Short Rains,12,20.8,77.1,0.0,5.6,E,40,18.35,0.42,33.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-09-03,Thursday,September,9,2026,Short Rains,12,24.4,55.3,1.3,8.8,N,71,21.51,0.65,33.99,3.7,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
